"Remaining project cancelled.","Verbleibendes Projekt abgebrochen."
"Corruption detected in {0}! Exception: {1}","In {0} wurde eine Beschädigung festgestellt! Fehler: {1}"
"Backup {0} was corrupt, looking for another backup...","Sicherung {0} war beschädigt, suche nach einer anderen Sicherung..."
"Path to file to start the game from for a New World, if null then the World will be generated","Pfad zur Datei, von der aus das Spiel für eine neue Welt gestartet werden soll. Falls null wird die Welt generiert"
"New Game Template","Neue Spielvorlage"
"Auto Backup in: {0:hh\\:mm\\:ss}","Automatische Sicherung in: {0:hh\\:mm\\:ss}"
"Failed to clean old backups: {0}","Fehler beim Entfernen alter Sicherungen: {0}"
"Special kind of backup which always contains current 'HEAD' state and overwrites every time. It happens often enough to minimize data lose","Besondere Art der Sicherung die immer den aktuellsten Stand enthält und jedes Mal überschrieben wird. Die Sicherung erfolgt häufig genug um Datenverlust zu minimieren"
"Head Backup Enabled","HEAD-Sicherung aktiviert"
"Extruding cliffs","Extrudierende Klippen"
"Repopulating...","Wiederbevölkerung..."
"Eco Server {0}","Ecoserver {0}"
"Shutdown finished","Herunterfahren beendet"
"Initializing","Initialisieren"
"Initializing Simulation Types","Initialisiere Simulationstypen"
"Buy {0} for {1} {2} from {3}?","{0} für {1} {2} von {3} kaufen?"
"Level {0}","Stufe {0}"
"Invalid ip address or hostname","Ungültige IP-Adresse oder ungültiger Hostname"
"Amount:","Anzahl:"
"You can't transfer infinity here!","Du kannst nicht unendlich hierhin überweisen!"
"Finish the tutorial or skip it before you can access your skills.","Beende das Tutorial oder überspringe es, bevor du auf deine Fertigkeiten zugreifen kannst."
"The following error message popped up:\n```\n{0}\n```","Die folgende Fehlermeldung trat auf:\n```\n{0}\n```"
"Downloading Mods","Mods werden heruntergeladen"
"Loading...","Wird geladen..."
"World is frozen","Die Welt ist angehalten"
"Tier:","Stufe:"
"Completed Tutorials:","Abgeschlossene Tutorials:"
"World default currency:","Standardwährung dieser Welt:"
"Ok",""
"Item:","Gegenstand:"
"Result:","Ergebnis:"
"Titles you may Appoint","Titel, die du ernennen kannst"
"Item name","Gegenstandsname"
"Old Growth Redwood","Mammutbaum"
"Ceiba","Kapokbaum"
"King Fern","Königsfarn"
"Filmy Fern","Schleierfarn"
"Allows the setting management of titles.","Erlaubt die Verwaltung von Einstellungen für Titel."
"A place to create fishing poles, traps and prepare seafood.","Ein Ort zum Erstellen von Angelruten, Fallen und zum Zubereiten von Meeresfrüchten."
"Allows players to create and use bank accounts.","Erlaubt Spielern Bankkonten zu erstellen und zu nutzen."
"How can you save the world if you can't save yourself?","Wie kannst du die Welt retten, wenn du dich nicht selbst retten kannst?"
"Advanced baking mostly improves recipes that involve a leavening agent. Level by crafting advanced baking recipes.","Fortgeschrittenes Backen verbessert meist die Rezepte, bei denen ein Backtriebmittel genutzt wird. Stufenaufstieg erfolgt durch das Herstellen von fortgeschrittenen Backrezepten."
"Saguaro Seed","Samen (Saguaro-Kaktus)"
"Plant to grow a saguaro cactus.","Pflanzen, damit daraus ein Saguaro-Kaktus wird."
"SaguaroCactus","Saguaro Kaktus"
"Saguaro Seed Pack","Saguaro-Kaktus Samenbeutel"
"King Fern Spore","Sporen (Königsfarn)"
"Plant to grow king fern.","Pflanzen, damit daraus ein Königsfarn wird."
"KingFern","Königsfarn"
"King Fern Spore Pack","Königsfarnsporenbeutel"
"Filmy Fern Spore","Sporen (Schleierfarn)"
"Plant to grow a filmy fern.","Pflanze, damit daraus ein Schleierfarn wird."
"FilmyFern","Schleierfarn"
"Filmy Fern Spore Pack","Schleierfarnsporenbeutel"
"Heart Of Palm","Palmherz"
"Hearts Of Palm","Palmherzen"
"Collected from the inner core and growing bud of a palm tree.","Gesammelt aus dem inneren Kern und die wachsende Knospe einer Palme."
"Compost Fertilizer","Dünger aus Kompost"
"Slightly increases movement speed in high activity areas.","Erhöht die Bewegungsgeschwindigkeit in Bereichen mit hoher Aktivität leicht."
"Lowers the calorie cost of using related tool by 20 percent.","Verringert die Kalorienkosten bei der Benutzung verbundener Werkzeuge um 20 Prozent."
"Picking up rocks also attempts to pick up similar rocks in an area.","Das Aufheben von Steinen versucht auch andere Steine in der Umgebung ebenfalls aufzuheben."
"Slightly increases movement speed in low activity areas.","Erhöht die Bewegungsgeschwindigkeit in Bereichen mit niedriger Aktivität leicht."
"Increases the yield of natural plants by 20 percent.","Erhöht den Ernteertrag von natürlichen Pflanzen um 20 Prozent."
"Mining rocks no longer has a chance to create large chunks.","Beim Abbauen von Steinen kommt es nicht mehr vor, dass ein großes Stück entsteht."
"Lavish Workspace: Farming","Verschwenderischer Arbeitsbereich: Landwirtschaft"
"Lowers the tier requirement of related tables by 0.2","Verringert die Stufenvoraussetzung von verbundenen Herstellungstischen um 0.2"
"Frugal Workspace: Farming","Sparsamer Arbeitsbereich: Landwirtschaft"
"Doubles the speed of related tables when alone.","Verdoppelt die Geschwindigkeit zusammenhängenden Herstellungstischen, wenn sie allein stehen."
"Focused Workflow: Farming","Fokussierter Arbeitsablauf: Landwirtschaft"
"Increases the yield of farmed plants by 20 percent.","Erhöht den Ernteertrag von Pflanzen um 20 Prozent."
"harvesting {0}","{0} ernten"
"mining","Bergbau"
"dev command","Entwicklerbefehl"
"User not found with name containing '{0}'.","Kein Benutzer mit einem Namen, der '{0} ' enthält, gefunden."
"ITEMS","GEGENSTÄNDE"
"SKILLS","FERTIGKEITEN"
"If not using fully random rotations, spawned trees will be one of these rotations.","Wenn nicht zufällige Drehung benutzt wird, erscheinen die Bäume in einer dieser Richtungen."
"Random Rotations","Zufällige Rotationen"
"is {0}!","ist {0}!"
"is {0}.","ist {0}."
"minute","Minute"
"minutes","Minuten"
"second","Sekunde"
"seconds","Sekunden"
"Exception: {0}","Fehler: {0}"
"Web Server Url. If not specified then remote IP address will be used. Usually you should ignore it, but if you want to use DNS name or hide web server behind a proxy (for SSL or friendly name) then it may be useful. Uses default port if not explicit port specified (HTTP - 80, HTTPS - 443). Format: http(s)://my.server[:port].","Webserver-Adresse. Wenn nicht angeben, wird die Remote IP Adresse verwendet. Kann normalerweise ignoriert werden, ist aber nützlich wenn ein bestimmter DNS-Name verwendet werden oder der Webserver hinter einem Proxy versteckt werden soll (für SSL oder Friendly Name). Verwendet Standardport wenn nicht anders angegeben (HTTP - 80, HTTPS - 443). Format: http(s)://my.server[:port]."
"Remote Address","Remote-Adresse"
"Web Server Url","Webserver Url"
"{0} invoked admin command '{1}'","{0} hat den Adminbefehl ""{1}"" ausgeführt"
"User Tracker","Benutzer-Tracker"
"{0} Specialty","{0} Beruf"
"{0} Specialties","{0} Berufe"
"{0} posted a new contract {1}:{2}","{0} veröffentlichte einen neuen Vertrag {1}:{2}"
"Open the specialization menu.","Öffne das Spezialisierungsmenü."
"Gain Specialty XP","Erhalte Berufserfahrung"
"Specialties gain level as you use them. Leveling them up grants additional bonuses and occasionally talents.","Durch die Ausübung eines Berufes erhöhst du die jeweilige Stufe. Das Erhöhen der Stufe gewährt zusätzliche Boni und Talente."
"Perform an action related to your specialization.","Führe eine mit deiner Spezialisierung zusammenhängende Aktion aus."
"World is on pause","Welt ist pausiert"
"World is living","Welt lebt"
"{0} Specialists","{0} Spezialisten"
"XP Multiplier","Erfahrungsmultiplikator"
"Current Level: {0}","Aktuelle Stufe: {0}"
"Character XP: {0} / {1}","Spieler Erfahrungspunkte: {0}/{1}"
"XP Multiplier: {0}","Erfahrungsmultiplikator: {0}"
"Next Level-Up at Current XP Rate: {0}","Nächster Stufenaufstieg bei aktueller Erfahrungsrate: {0}"
"Specialties available: {0}","Berufe verfügbar: {0}"
"{0} has become a {1} specialist.","{0} ist ein {1} Spezialist geworden."
"unlock","freischalten"
"Stacked","Gestapelt"
"Room Materials:","Raummaterialien:"
"This is not ripe enough to harvest yet.","Dies ist nicht reif genug zum Ernten."
"Can't find block named {0}","Kann keinen Block mit dem Namen {0} finden"
"Block type {0} does not create rubble.","Block Typ {0} erzeugt keinen Schutt."
"reaction","Reaktion"
"You gained {0} {1} experience for this work order.","Für diesen Arbeitsauftrag hast du {0} {1} Erfahrung erhalten."
"crafting {0}","{0} herstellen"
"Object storage must be empty to pick up.","Der Stauraum des Objekts muss leer sein, damit es aufgehoben werden kann."
"furnishing","Möblierung"
"{0} Specialty\nLeveled-Up","{0} Beruf\nStufenaufstieg"
"Level {0}\nNew Specialty Available.","Level {0}\n neue Berufe verfügbar."
"Target storage is full!","Ziel-Lager ist voll!"
"How many hourly backups to store. Hourly backup is the first backup in a hour.","Wie viele stündliche Sicherungen aufbewahrt werden sollen. Die stündliche Sicherung ist die erste in einer Stunde erstellte Sicherung."
"How many daily backups to store. Daily backup is the first hourly backup in a day.","Wie viele tägliche Sicherungen gespeichert werden sollen. Die tägliche Sicherung ist die erste stündliche Sicherung des Tages."
"How many weekly backups to store. Weekly backup is the first daily backup in a week.","Wie viele wöchentliche Sicherungen aufbewahrt werden sollen. Die wöchentliche Sicherung ist die erste tägliche Sicherung einer Woche."
"How often make backups in hours. May be a fractional number. Ex.: 0.5 - every half hour, 2 - every two hours","Wie viele Sicherungen pro Stunde erstellt werden sollen. Kann eine Zahl mit Nachkommastelle sein. Beispiel: 0.5 - jede halbe Stunde, 2 - alle 2 Stunden"
"Max Hourly Backups","Maximale stündliche Sicherungen"
"Max Daily Backups","Maximale tägliche Sicherungen"
"Max Weekly Backups","Maximale wöchentliche Sicherungen"
"Terrain Editor","Geländeeditor"
"Choose {0} Level {1} talent","Wähle {0} Stufe {1} Talent"
"{0} is currently being researched: {1}.","{0} wird gerade erforscht: {1}."
"You have {0} available specialties.","Du hast {0} verfügbare Berufe."
"Click the star to claim this specialty now.","Klicke auf den Stern um diesen Beruf zu erlernen."
"You are level {0} with {1} experience. You will level-up at {2} experience.","Du bist Stufe {0} mit {1} Erfahrung. Du wirst eine Stufe aufsteigen bei {2} Erfahrung."
"You must study and specialize in this skill before you can level it up.","Du musst diese Fertigkeit studieren und dich in ihr spezialisieren, bevor du sie auf ein höheres Level bringen kannst."
"You have studied this skill, which leveled you up to Level 0.","Du hast die Fertigkeit erlernt, was dich auf Level 0 gebracht hat."
"You have not yet studied this skill. Read a skill scroll to reach Level 0.","Du hast diese Fertigkeit noch nicht erlernt. Lese eine Fertigkeitsschriftrolle, um Stufe 0 zu erreichen."
"Center: {0}, {1}","Mitte: {0}, {1}"
"Take {0} from {1}","Nehme {0} von {1}"
"items","Gegenstände"
"Reflections","Reflektionen"
"You must be specialized in {0} to gain experience when {1}.","Du musst {0} als Beruf gewählt haben um Erfahrung bei {1} zu erhalten."
"You gained {0} experience in {1} by {2}.","Du hast {0} Erfahrung für {1} mit {2} gesammelt."
"No Collaboration","Keine Zusammenarbeit"
"Low Collaboration","Niedrige Zusammenarbeit"
"Medium Collaboration","Mittlere Zusammenarbeit"
"High Collaboration","Hohe Zusammenarbeit"
"Specialty Experience Per Level","Erfahrungspunkte pro Level"
"Browser Description","Browser-Beschreibung"
"Wandering Speed","Wandergeschwindigkeit"
"Head Distance","Kopf Distanz"
"Time Stand To Lay","Dauer vom Stehen zum hinlegen"
"Time Lay To Stand","Dauer vom Liegen zum Stehen"
"Time Wake Up","Dauer des Aufwachens"
"Time Stand To Sit","Dauer vom Stehen zum Sitzen"
"Time Sit To Stand","Dauer vom Sitzen zum Stehen"
"Instance Type","Instanz Art"
"Current Population","Aktuelle Bevölkerung"
"Require Harvestable","Benötigt Erntereife"
"Experience Per Harvest","Erfahrung pro Ernte"
"Move Through Cost","Bewegungskosten"
"Population Layer","Bevölkerungsschicht"
"Growth Layer","Wachstumsschicht"
"Yield Layer","Fruchtbarkeits bereich"
"Branching Def","Verzweigung Def"
"Top Branch Leaf Points","Höchste Punkte des Blätterdachs"
"Random YRotation","Zufällige Y-Drehung"
"Debris Resources","Schutt"
"XZScale Range","XZMaßstab Reichweite"
"YScale Range","YMaßstab Reichweite"
"Density","Dichte"
"Interactions","Interaktionen"
"Requires Neighborhood","Nachbarschaft vorausgesetzt"
"Dependencies","Abhängigkeiten"
"Post Worldgen Dependencies","Abhängigkeiten nach der Welterstellung"
"Output Layer","Ausgabe Bereich"
"Describe General","Beschreibe allgemein"
"Range","Reichweite"
"Percent","Prozent"
"Unit","Einheit"
"Category","Kategorie"
"Action","Aktion"
"Input Layer Name","Eingabe ebnen Name"
"Target Layer Name","Zielart Name"
"Active On World Gen","Aktiv auf Word Gen"
"Proportion Each Tick","Verhältnis jeden Tickens"
"Proportion At Initialization","Verhältnis bei Initialisierung"
"Layers To Sum","Ebene für Sum"
"Sum Layer","Sum Art"
"Biome Layer Name","Biom Art Name"
"Crater","Krater"
"Chunk Dimensions","Chunk Abmessungen"
"Whitelist",""
"ID",""
"Passport","Ausweis"
"UPnP Enabled","UPnP aktiviert"
"Very Low","Sehr niedrig"
"Low","Niedrig"
"Medium","Mittel"
"High","Hoch"
"Very High","Sehr Hoch"
"Waste Filter","Wasserfilter"
"Ceiba Seed","Samen (Kapokbaum)"
"Ceiba Seed Pack","Kapokbaumsamenbeutel"
"ArcticWillow","Arktische Weide"
"Colocasia esculenta",""
"Round and large","Rund und lang"
"Nice fresh Pineapple","Schöne frische Ananas"
"Nice fresh Papaya","Schöne frische Papaya"
"Tiny Cup Mushrooms","Kleine Champignons"
"Boletus edulis",""
"Soft and fluffy.","Weich und flauschig."
"Parallel Processing: AdvancedBaking","Parallele Verarbeitung: Fortgeschrittenes Backen"
"Parallel Processing: AdvancedCooking","Parallele Verarbeitung: Fortgeschrittenes Kochen"
"Parallel Processing: AdvancedSmelting","Parallele Verarbeitung: Fortgeschrittenes Schmelzen"
"Parallel Processing: Baking","Parallele Verarbeitung: Backen"
"Parallel Processing: BasicEngineering","Parallele Verarbeitung: Grundlagentechnik"
"Parallel Processing: Butchery","Parallele Verarbeitung: Metzgerhandwerk"
"Parallel Processing: Cooking","Parallele Verarbeitung: Kochen"
"Parallel Processing: CuttingEdgeCooking","Parallele Verarbeitung: Innovatives Kochen"
"Parallel Processing: Electronics","Parallele Verarbeitung: Elektronik"
"Parallel Processing: Fertilizers","Parallele Verarbeitung: Dünger"
"Parallel Processing: Glassworking","Parallele Verarbeitung: Glasverarbeitung"
"Parallel Processing: Industry","Parallele Verarbeitung: Industrie"
"Parallel Processing: Mechanics","Parallele Verarbeitung: Mechanik"
"Parallel Processing: Milling","Parallele Verarbeitung: Mahlen"
"Parallel Processing: OilDrilling","Parallele Verarbeitung: Ölbohrung"
"Parallel Processing: PaperMilling","Parallele Verarbeitung: Papierherstellung"
"Parallel Processing: Smelting","Parallele Verarbeitung: Schmelzen"
"Parallel Processing: Tailoring","Parallele Verarbeitung: Schneidern"
"Parallel Processing: Farming","Parallele Verarbeitung: Landwirtschaft"
"for leveling up another specialization.","um eine weiter Spezialisierung weiter zu leveln."
"Growth","Wachstum"
"Universal Plug and Play (UPnP) allows to auto-configure external traffic mapping for servers behind NAT","Universal Plug And Play (UPnP) ermöglicht es, die Zuordnung von externem Datenverkehr für Server hinter einem NAT automatisch zu konfigurieren"
"{0} cannot be given!","{0} kann nicht gegeben werden!"
"{0} Output","{0} Ausgabe"
"{0} Input","{0} Eingabe"
"{0} pipe is disconnected, but not currently needed.","{0} Rohr ist nicht angeschlossen, wird jedoch zurzeit nicht benötigt."
"{0} pipe connected, {1} not currently needed.","{0} Rohr angeschlossen, {1} wird zurzeit nicht benötigt."
"{0} trade","{0} Handel"
"{0} trades","{0} Händel"
"{0} contract","{0} Vertrag"
"{0} contracts","{0} Verträge"
"PausePlugin","PausenPlugin"
"{0:n0} rooms, occupying {1} volume.","{0:n0} Räume, belegen {1} Volumen."
"{0:n0} plots claimed.","{0:n0} Parzellen beansprucht."
"There is no existing citizen with account id '{0}'. You can try again with a username, steamid, or slgid.","Es existiert kein Bürger mit der Account ID '{0}'. Du kannst es erneut mit einem Benutzernamen, der Steam-ID oder Slg-ID versuchen."
"Since you last logged in {0} ago, you lost {1} calories","Seit du dich vor {0} zuletzt eingeloggt hast, hast du {1} Kalorien verbraucht"
"Since you last logged in {0} ago, you lost {1} calories and gained {2} XP","Seit du dich vor {0} zuletzt eingeloggt hast, hast du {1} Kalorien verloren und {2} Erfahrung erhalten"
"{0:n0} objects","{0:n0} Objekte"
"Trying to move less than 1 item.","Versuche weniger als 1 Objekt zu bewegen."
"Not enough space in destination inventory.","Nicht genug Platz im Zielinventar."
"Character Leveled-Up","Charakter stieg eine Stufe auf"
"{0} has no {1} on {2} account.","{0} hat kein {1} im Konto {2}."
"Failed to start webserver (second attempt):","Starten des Webservers fehgeschlagen (zweiter Versuch):"
"Failed to start webserver (TargetInvocationException):","Starten des Webservers fehlgeschlagen (TargetInvocationException):"
"Failed to start webserver:","Der Webserver konnte nicht gestartet werden:"
"Are you sure you would like to learn {0}?","Bist du dir sicher, dass du {0} erlernen willst?"
"Day {0}","Tag {0}"
"Community Supplies for New Players","Gemeinde Vorräte für neue Spieler"
"Specialization Setting","Spezialisierungsaufbau"
"World Size","Größe der Welt"
"Friends","Freunde"
"Treasury Is Empty!","Steuertresor ist leer!"
"Do you really want to vanish all the funds for {0} ?","Willst du wirklich alle Gelder der Währung {0} verschwinden lassen?"
"Copy text and log","Text und Protokoll kopieren"
"Experience","Erfahrung"
"You have not yet specialized in this skill. After studying the skill, you can spend a star to reach level 1.","Du hast diesen Beruf noch nicht erlernt. Nachdem du diesen erlernt hast, kannst du einen Stern verwenden um Stufe 1 zu erreichen."
"Manage Funds","Steuergelder verwalten"
"Talent Choice","Talentwahl"
"When you reach this level, you will get to select a special talent related to the specialty.","Wenn du dieses Level erreichst hast du die Möglichkeit ein mit der Spezialisierung zusammenhängendes, spezielles Talent auszuwählen."
"Treasury Is Empty!\n","Steuertresor ist leer!\n"
"Amount to Manage:","Betragsmenge:"
"Reason:","Grund:"
"Join World","Welt beitreten"
"Manage","Verwalte"
"A string describing when this server typically has active players.  Each character represents an hour, starting from Monday 12am. 0 is 'Rarely', 1 is 'Sometimes', 2 is 'Usually'.  This is automatically set when a client starts the server directly, but can also be set manually. Time must be specified in GMT!  Easiest way to get this string is copy playtime.eco in the settings folder after creating it by running the Eco client.","Eine Zeichenfolge, die beschreibt, wann dieser Server in der Regel aktive Spieler hat. Jedes Zeichen steht für eine Stunde, startend bei Montag 12 Uhr. 0 ist 'Selten', 1 'Manchmal', 2 'In der Regel'.  Dies wird automatisch festgelegt, wenn ein Client den Server direkt startet, kann aber auch manuell eingestellt werden. Die Zeit muss in GMT angegeben werden! Der einfachste Weg diesen String zu bekommen ist ihn aus der Datei playtime.eco im 'Settings' Ordner zu kopieren, nachdem sie durch das Ausführen des Eco-Clients erstellt wurde."
"The description of this server. Max 250 characters.","Die Beschreibung dieses Servers. Maximal 250 Zeichen."
"Category for public server listing within the server browser.","Kategorie für die Auflistung des Servers im öffentlichen Server Browser."
"Port for game traffic.  UDP only.  Requires a restart to take effect.","Port für den Game Traffic. Nur UDP. Erfordert einen Neustart, um die Änderungen wirksam zu machen."
"Bind port for web traffic.  TCP only.  Requires a restart to take effect.","Port für den Web-Traffic festlegen. Nur TCP. Erfordert einen Neustart, um die Änderungen wirksam zu machen."
"{0} of {1} citizens currently sleeping.\n(All online citizens must sleep for time to accelerate.)","{0} von {1} Bürger schlafen aktuell.\n(Alle Bürger, die online sind, müssen schlafen, damit die Zeit schneller vergeht.)"
"Sleep","Schlafen"
"Fast-Forward disabled on this server.","Der schnelle Vorlauf der Simulation ist auf diesem Server deaktiviert."
"Can players fast forward time by sleeping in a bed?  If all online players sleep, time will accelerate. (This shouldn't be enabled for public servers!)","Können Spieler die Zeit schneller vergehen lassen, indem sie schlafen? Wenn alle Spieler, die online sind, schlafen, vergeht die Zeit schneller. (Dies sollte nicht für öffentliche Server aktiviert sein!)"
"The max time multiplier that time will pass while sleeping.  Lower this to make the simulation fast-forward more reliably.","Der Multiplikater für die maximale Zeit, die während des Schlafens vergeht. Senke diesen, um den schnellen Vorlauf der Simulation zuverlässiger zu gestalten."
"How long it takes to reach the max sleep time.  Makes for a smooth transition into sleeping.","Wie lange es dauert, um die maximale Geschwindigkeit des schnellen Vorlaufs der Simulation zu erreichen. Sorgt für einen sanften Übergang in den Schlaf."
"Give Reputation To {0}","{0} Ansehen geben"
"({0}) Available","({0}) verfügbar"
"Your review of {0}","Deine Rezension über {0}"
"{0} online",""
"Target Frame Rate","Zielbildrate"
"Selected: {0}","Ausgewählt: {0}"
"Total Available {0}: {1}","Insgesamt verfügbar {0}: {1}"
"Amount Per Person: {0}","Menge pro Person: {0}"
"Underwater Distortion","Unterwasserverschwommenheit"
"Sunshafts","Sonnenstrahlen"
"Fog","Nebel"
"Ambient Occlusion","Umgebungsverdeckung"
"VSync",""
"Show Interact Cursor","Zeige interaktiven Cursor"
"Level Up!\n","Stufe aufgestiegen!\n"
"Each level up you gain a star to learn a discovered specialty.","Nach jedem Levelaufstieg erhältst du einen Stern, mit dem du eine entdeckte Spezialisierung erlernen kannst."
"Hewn Logs","Massivholz"
"Work orders will use nearby tables and storage to fulfill work orders.","Arbeitsaufträge verwenden in der Nähe befindliche Tische und Speicher."
"Carrying","Tragen"
"Currencies In Use","Benutzte Währungen"
"Public Crafting Stations","Öffentliche Herstellungsstationen"
"Your Debts","Deine Schulden"
"Distance","Entfernung"
"Backed\n","Gedeckt \n"
"Type","Typ"
"Accepted Contracts","Angenommene Aufträge"
"Fee/Min","Gebühr/Min"
"Circulation","In Umlauf"
"Creator","Ersteller"
"Fee/Item","Gebühr/Item"
"Posted Contracts","Veröffentlichte Aufträge"
"Wait","Warten"
"State\n","Staat\n"
"Name\n",""
"Atmosphere Scattering","Atmosphärenstreuung"
"Fastest","Am schnellsten"
"Fast","Schnell"
"Simple","Einfach"
"Good","Gut"
"Beautiful","Schön"
"Fantastic","Fantastisch"
"Points\n","Punkte\n"
"Trade","Handel"
"For sale","Zum Verkauf"
"The pie shrinks as your calories go down.","Das Tortendiagramm schrumpft, wenn deine Kalorien sinken."
"The better quality and more balanced your diet, the faster you gain experience.","Je besser und ausgeglichener deine Ernährung ist desto schneller bekommst du Fertigkeitspunkte."
"Track your calories and nutrients here.","Verfolge deine Kalorien und Nährstoffe hier."
"If you run out of calories, you can't work until you eat.","Wenn du keine Kalorien mehr hast, kannst du nicht arbeiten, bis du etwas isst."
"Each slice represents a different nutrient.","Jedes Stück steht für einen Nährstoff."
"Fat","Fett"
"Carbohydrates","Kohlenhydrate"
"Protein","Proteine"
"Housing and Furniture","Haus und Möbel"
"You can renovate your house or build new rooms as they become available.","Du kannst dein Haus renovieren oder neue Räume bauen, sobald sie verfügbar sind."
"Higher tier housing materials will increase your experience rate.","Höherstufige Gebäudematerialien werden ebenfalls deinen Erfahrungsanstieg erhöhen."
"Advanced crafting stations will require rooms made from advanced materials.","Fortgeschrittene Herstellungsstationen benötigen Räume aus fortschrittlichen Materialien."
"Add furniture to your rooms to gain additional experience from it.","Füge Möbel zu den Räumen hinzu, um zusätzliche Erfahrung zu erhalten."
"You'll need to create villages and cities to build all the types of rooms you need.","Du musst Dörfer und Städte bauen, um alle Arten von Räumen, die du benötigst, zu bauen."
"View your house and furniture quality here.","Sehe hier dein Haus und die Qualität deiner Möbel ein."
"Room Complete!","Raum fertig!"
"General\n","Allgemein\n"
"Bathroom","Badezimmer"
"Bedroom","Schlafzimmer"
"Choose Contract Destination","Wähle das Ziel des Vertrages"
"Delete","Löschen"
"Title​","Titel"
"Who Can Access","Wer berechtigt ist"
"Show All","Alle anzeigen"
"Title:","Titel:"
"Actual Behavior:","Auftretendes Verhalten:"
"Expected Behavior:","Erwartetes Verhalten:"
"Steps To Reproduce:","Schritte zur Reproduktion:"
"Location","Ort"
"Move","Bewegung"
"Reset Defaults","Standardeinstellungen"
"Music","Musik"
"Primary","Primäre Aktion"
"Mouse Sensitivity","Mausgeschwindigkeit"
"Confirm","Bestätigen"
"Confirm settings? Resetting in","Einstellungen bestätigen? Zurücksetzen in"
"Field of View","Sichtfeld"
"Press any key to continue . . .","Beliebige Taste zum Fortfahren drücken..."
"Fullscreen","Vollbild"
"Tutorials",""
"Render Scale\n","Render-Skalierung\n"
"Shadow Quality","Schattenqualität"
"Disconnect","Verbindung trennen"
"View Distance","Sichtweite"
"Select Construct","Baublock wählen"
"Invert Mouse Y","Y-Achse der Maus invertieren"
"Interact","Interagieren"
"Restart Tutorial\n","Tutorial neustarten\n"
"Action Bar","Aktionsleiste"
"Use Tool","Werkzeug nutzen"
"Logout","Abmelden"
"Sprint","Sprinten"
"Set Play Times\n","Stell deine Spielzeiten ein\n"
"Interface Scale","Interface-Skalierung"
"Resolution","Auflösung"
"Secondary","Sekundäre Aktion"
"Minimap Detail","Kartendetails"
"Jump","Springen"
"Rotate Left","Links rotieren"
"Rotate Right","Rechts rotieren"
"Quit","Beenden"
"SFX",""
"Place Block","Block platzieren"
"Toolbar","Werkzeugleiste"
"Brightness","Helligkeit"
"Your Objective","Dein Ziel"
"Set","einstellen"
"Split Stack","Stapel aufteilen"
"Deposit\n","Einzahlung \ n"
"New Game","Neues Spiel"
"Continue","Weiter"
"password\n","Passwort\n"
"Server requires a password to connect","Server erfordert ein Passwort zum Verbinden"
"Load","Laden"
"Log in to your Strange Loop account","Log dich ein in deinen Strange Loop Account"
"Login",""
"On","An"
"Fuel Supply\n","Kraftstoffversorgung\n"
"psi",""
"Repetitions:","Wiederholungen:"
"Time Left:","Zeit übrig:"
"Hours To Complete:","Stunden zum Erledigen:"
"Accepted By:","Angenommen von:"
"Job Finished","Auftrag abgeschlossen"
"Auto-Accept:","Automatisch annehmen:"
"Drop Marker","Wegpunkt platzieren"
"Markers","Wegpunkte"
"Follow Player","Spieler folgen"
"Spin Planet","Planet drehen"
"Show In World","Anzeigen in Welt"
"Delete all Markers","Alle Wegpunkte löschen"
"Copy to Clipboard","In Zwischenablage kopieren"
"Display Offscreen","Außerhalb des Bildschirms anzeigen"
"Color:","Farbe:"
"Remove","Entfernen"
"Display Distance","Entfernung anzeigen"
"Shirt","T-Shirt"
"Masculine","Maskulin"
"Clothing","Kleidung"
"Body","Körper"
"Belt","Gürtel"
"Shoes","Schuhe"
"Pants","Hose"
"Hair","Haare"
"Hat","Hut"
"Skin","Haut"
"Feminine","Feminin"
"Okay",""
"Select All","Alle auswählen"
"Trash Pile\n","Müllhaufen\n"
"Task Complete","Aufgabe abgeschlossen"
"Head","Kopf"
"Walking","Gehen"
"Edit","Bearbeiten"
"Suit\n","Anzug\n"
"Back","Rücken"
"Working","Arbeiten"
"Third Person","Dritte Person"
"Slot 8","Platz 8"
"Slot 5","Platz 5"
"Slot 4","Platz 4"
"Slot 9","Platz 9"
"Slot 1","Platz 1"
"Slot 7","Platz 7"
"Slot 6","Platz 6"
"Slot 3","Platz 3"
"Slot 2","Platz 2"
"Slot 0","Platz 0"
"You gain experience over time, even when logged off.","Du bekommst mit der Zeit Erfahrung, selbst wenn du ausgeloggt bist."
"Learning specialties give you bonuses and level up through use.","Das Erlernen von Berufen gibt dir Boni, die durch aktive Nutzung verbessert werden."
"Experience gained is based on your diet and housing.","Der Erfahrungsanstieg basiert auf deiner Ernährung und deiner Wohnung."
"Specialties grant large benefits to the player when taken.","Berufe gewähren große Vorteile, wenn sie genutzt werden."
"Experience gain is multiplied by your experience multiplier.","Der Erfahrungsanstieg ist abhängig von deinem Erfahrungsmultiplikator."
"You can only pick one talent per option, so choose wisely!","Du kannst nur ein Talent pro Option nehmen, wähle also weise!"
"Level up your chosen specialties by performing related actions.","Verbessere das Level deiner gewählten Berufe, indem du dazugehörige Aktionen ausführst."
"Occasionally specialties allow you to pick between special talents.","Gelegentlich erlauben Berufe dir zwischen einzelnen Talenten zu wählen."
"Crafting is done through a system called work orders.","Herstellung wird durch ein System namens Arbeitsaufträge durchgeführt."
